type,siret
present_2025_not_old,32055209400023
present_2025_not_old,30405923100056
present_2025_not_old,52922107902043
present_2025_not_old,30902740700019
present_2025_not_old,07674107300019
present_2025_not_old,35600011731128
present_2025_not_old,77585117300010
present_2025_not_old,75345673000021
present_2025_not_old,30174924800011
present_2025_not_old,98959531900017
present_2025_not_old,88267222300014
present_2025_not_old,30406650900015
present_2025_not_old,52922107900344
present_2025_not_old,30903092200046
present_2025_not_old,07681289000010
present_2025_not_old,35600011728181
present_2025_not_old,77585472200029
present_2025_not_old,75345706800033
present_2025_not_old,30175550000024
present_2025_not_old,48810011600026
present_2025_not_old,95300154200018
present_2025_not_old,30409252100018
present_2025_not_old,52922107901961
present_2025_not_old,30905649700014
present_2025_not_old,07684234300022
present_2025_not_old,35600011715097
present_2025_not_old,77587828300016
present_2025_not_old,75345706800017
present_2025_not_old,30176303300026
present_2025_not_old,40082369600036
present_2025_not_old,80292227800022
present_2025_not_old,30409947600018
present_2025_not_old,43405767500010
present_2025_not_old,30905817000023
present_2025_not_old,07691031400012
present_2025_not_old,35600011714058
present_2025_not_old,77589524600012
present_2025_not_old,75345744900019
present_2025_not_old,30176592100046
present_2025_not_old,32896298000012
present_2025_not_old,89062373900012
present_2025_not_old,30412855600020
present_2025_not_old,98191388200016
present_2025_not_old,30906171100029
present_2025_not_old,07695018700021
present_2025_not_old,35600011708399
present_2025_not_old,77589807500012
present_2025_not_old,75347250500027
present_2025_not_old,30177345300024
present_2025_not_old,98940878600014
present_2025_not_old,97996031700027
present_2025_not_old,30414538600054
present_2025_not_old,93814043100017
present_2025_not_old,30906648800086
present_2025_not_old,07711264700019
present_2025_not_old,35600011707912
present_2025_not_old,77591210800013
present_2025_not_old,75347393300012
present_2025_not_old,30177929400026
present_2025_not_old,90028847300011
present_2025_not_old,91165731000031
present_2025_not_old,30415512000013
present_2025_not_old,91025870600019
present_2025_not_old,30908504100015
present_2025_not_old,07715027400015
present_2025_not_old,35600011704687
present_2025_not_old,77591399900022
present_2025_not_old,75347871800012
present_2025_not_old,30178417900022
present_2025_not_old,48342738100015
present_2025_not_old,80395776000017
present_2025_not_old,30415875100012
present_2025_not_old,88800354800029
present_2025_not_old,30908595900026
present_2025_not_old,08554109200012
present_2025_not_old,35600011704091
present_2025_not_old,77592343600015
present_2025_not_old,75349623100022
present_2025_not_old,30178487200014
present_2025_not_old,51767000600074
present_2025_not_old,78944557400047
present_2025_not_old,30416506100017
present_2025_not_old,95034214700069
present_2025_not_old,30910658100015
present_2025_not_old,08568052800032
present_2025_not_old,35600011724552
present_2025_not_old,77592603300017
present_2025_not_old,75349720500025
present_2025_not_old,30178617400013
present_2025_not_old,82857603300017
present_2025_not_old,78944557400013
present_2025_not_old,30416721600015
present_2025_not_old,95034214700028
present_2025_not_old,30910862900010
present_2025_not_old,08578223300010
present_2025_not_old,35600011722275
present_2025_not_old,77592920100025
present_2025_not_old,75350033900027
present_2025_not_old,30179255200012
present_2025_not_old,89454592000015
present_2025_not_old,83471930400026
present_2025_not_old,30416871900017
present_2025_not_old,81321451700019
present_2025_not_old,30913874100058
present_2025_not_old,08581454900011
present_2025_not_old,35600011724701
present_2025_not_old,77593111600021
present_2025_not_old,75350637700013
present_2025_not_old,30179288300011
present_2025_not_old,83070159500019
present_2025_not_old,31405524500059
present_2025_not_old,30417116800046
present_2025_not_old,89080051900013
present_2025_not_old,30914003600026
present_2025_not_old,08591731800025
present_2025_not_old,35600011723455
present_2025_not_old,77594524900016
present_2025_not_old,75351058500023
present_2025_not_old,30179686800018
present_2025_not_old,31079854100028
present_2025_not_old,99384806800017
present_2025_not_old,30417887400026
present_2025_not_old,44864505100013
present_2025_not_old,30915615600023
present_2025_not_old,08597896300016
present_2025_not_old,35600011721517
present_2025_not_old,77594566000022
present_2025_not_old,75354174700014
present_2025_not_old,30180071000016
present_2025_not_old,31079854100069
present_2025_not_old,33381985200018
present_2025_not_old,30418151400015
present_2025_not_old,42322541600019
present_2025_not_old,30915654500027
present_2025_not_old,08597916900019
present_2025_not_old,35600011706591
present_2025_not_old,77594810200014
present_2025_not_old,75354833800015
present_2025_not_old,30180305200010
present_2025_not_old,98364912000018
present_2025_not_old,89242953100015
present_2025_not_old,30420016500039
present_2025_not_old,79898388800032
present_2025_not_old,30916060400059
present_2025_not_old,08611222400018
present_2025_not_old,35600011705957
present_2025_not_old,77595632900020
present_2025_not_old,75355435100019
present_2025_not_old,30180432400012
present_2025_not_old,85223013500018
present_2025_not_old,43093718500014
present_2025_not_old,30421377000015
present_2025_not_old,80487007900014
present_2025_not_old,30917118900025
present_2025_not_old,08617116200018
present_2025_not_old,35600011705767
present_2025_not_old,77596959500013
present_2025_not_old,75356439200037
present_2025_not_old,30181057800015
present_2025_not_old,82942768100046
present_2025_not_old,85053163300012
present_2025_not_old,30421628600019
present_2025_not_old,80487007900030
present_2025_not_old,30918062800013
present_2025_not_old,08661196900014
present_2025_not_old,35600011702574
present_2025_not_old,77597162500014
present_2025_not_old,75358295600011
present_2025_not_old,30181487700041
present_2025_not_old,84001455900016
present_2025_not_old,79476057900019
present_2025_not_old,30423557500038
present_2025_not_old,88379898500015
present_2025_not_old,30919307600044
present_2025_not_old,08667205200015
present_2025_not_old,35600011701022
present_2025_not_old,77597558400035
present_2025_not_old,75358461400014
present_2025_not_old,30181774800017
present_2025_not_old,80536646500021
present_2025_not_old,99156829600016
present_2025_not_old,30424338900018
present_2025_not_old,52277888500031
present_2025_not_old,30919694700019
present_2025_not_old,08687317100010
present_2025_not_old,35600011734783
present_2025_not_old,77598817300016
present_2025_not_old,75360480000015
present_2025_not_old,30182019700012
present_2025_not_old,80148855200028
present_2025_not_old,37955786100026
present_2025_not_old,30425621700023
present_2025_not_old,89011172700016
present_2025_not_old,30921026800038
present_2025_not_old,08691250800024
present_2025_not_old,35600011732068
present_2025_not_old,77599350400023
present_2025_not_old,75362347900015
present_2025_not_old,30182152600029
present_2025_not_old,43886309400019
present_2025_not_old,84261672400030
present_2025_not_old,30425758700010
present_2025_not_old,92065149400014
present_2025_not_old,30921235500015
present_2025_not_old,08698085100017
present_2025_not_old,35600011715006
present_2025_not_old,77600281800016
present_2025_not_old,75363282700014
present_2025_not_old,30182563400019
present_2025_not_old,98303192300011
present_2025_not_old,84261672400014
present_2025_not_old,30425854400010
present_2025_not_old,21340154000066
present_2025_not_old,30922131500018
present_2025_not_old,08702019400053
present_2025_not_old,35600011708936
present_2025_not_old,77600283400021
present_2025_not_old,75364028300010
present_2025_not_old,30183519500076
present_2025_not_old,41227637000019
present_2025_not_old,79435385400019
present_2025_not_old,30425898100022
present_2025_not_old,21340154000165
present_2025_not_old,30925619600010
present_2025_not_old,08707059500019
present_2025_not_old,35600011701428
present_2025_not_old,77601761800013
present_2025_not_old,75364823700018
present_2025_not_old,30183814000020
present_2025_not_old,93810407200013
present_2025_not_old,43175015700023
present_2025_not_old,30425996300029
present_2025_not_old,21340154000041
present_2025_not_old,30926264000027
present_2025_not_old,08707222900013
present_2025_not_old,35600011731854
present_2025_not_old,77602257600016
present_2025_not_old,75364838500015
present_2025_not_old,30183943700011
present_2025_not_old,47926326100022
present_2025_not_old,50068726400019
present_2025_not_old,30426275100023
present_2025_not_old,81116265000014
present_2025_not_old,30927118700028
present_2025_not_old,08724078400014
present_2025_not_old,35600011730724
present_2025_not_old,77603417500013
present_2025_not_old,75366299800024
present_2025_not_old,30184459300030
present_2025_not_old,41258756000019
present_2025_not_old,51045129700020
present_2025_not_old,30426643000038
present_2025_not_old,91041509000026
present_2025_not_old,30928176400030
present_2025_not_old,08727275300010
present_2025_not_old,35600011728793
present_2025_not_old,77603423300010
present_2025_not_old,75366299800016
present_2025_not_old,30187809600033
present_2025_not_old,43010929800025
present_2025_not_old,92136801500019
present_2025_not_old,30426921000015
present_2025_not_old,84756544700012
present_2025_not_old,30928383600026
present_2025_not_old,09577033500016
present_2025_not_old,35600011725344
present_2025_not_old,77603776400037
present_2025_not_old,75366831800011
present_2025_not_old,30189658500017
present_2025_not_old,81926848300024
present_2025_not_old,49150291000020
present_2025_not_old,30427926800011
present_2025_not_old,51834956800015
present_2025_not_old,30929303300028
present_2025_not_old,09577123400010
present_2025_not_old,35600011718638
present_2025_not_old,77603829100030
present_2025_not_old,75366928200018
present_2025_not_old,30192628300013
present_2025_not_old,44023067000026
present_2025_not_old,80913144400014
present_2025_not_old,30429075200019
present_2025_not_old,32963231900011
present_2025_not_old,30929303300010
present_2025_not_old,09584106000015
present_2025_not_old,35600011712003
present_2025_not_old,77604789600027
present_2025_not_old,75369027000016
present_2025_not_old,30194043300016
present_2025_not_old,94055653300013
present_2025_not_old,89832117900019
present_2025_not_old,30430200300047
present_2025_not_old,49942682300013
present_2025_not_old,30929671300014
present_2025_not_old,09584393400027
present_2025_not_old,35600011711963
present_2025_not_old,77606197000013
present_2025_not_old,75369737400019
present_2025_not_old,30194183700017
present_2025_not_old,38213738800015
present_2025_not_old,43257519900034
present_2025_not_old,30430943800014
present_2025_not_old,51003017400013
present_2025_not_old,30929822200030
present_2025_not_old,09587112500019
present_2025_not_old,35600011711245
present_2025_not_old,77606464400011
present_2025_not_old,75370032700038
present_2025_not_old,30194274400014
present_2025_not_old,44810092500016
present_2025_not_old,89030499100015
present_2025_not_old,30431546800013
present_2025_not_old,31820452600012
present_2025_not_old,30930994600023
present_2025_not_old,09591171500019
present_2025_not_old,35600011709751
present_2025_not_old,77607858600018
